"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","CITY","STRATA","GQ","RENTGRS","HHINCOME","PERNUM","PERWT","AGE","RACE","RACED","RACNUM"
2021,202101,619371,2021010052511,85.0,2021006193711,810,330125,4,0,9999999,1,85.0,19,1,100,1
2021,202101,619377,2021010052694,43.0,2021006193771,810,330125,4,0,9999999,1,43.0,19,1,100,1
2021,202101,619381,2021010052844,17.0,2021006193811,810,330525,4,0,9999999,1,17.0,38,7,700,1
2021,202101,619388,2021010052999,68.0,2021006193881,810,330125,4,0,9999999,1,68.0,20,1,100,1
2021,202101,619390,2021010053014,103.0,2021006193901,810,330425,4,0,9999999,1,103.0,48,1,100,1
2021,202101,619399,2021010053276,95.0,2021006193991,810,330125,4,0,9999999,1,95.0,24,8,826,2
2021,202101,619403,2021010053460,4.0,2021006194031,810,330125,4,0,9999999,1,4.0,26,1,100,1
2021,202101,619425,2021010054193,82.0,2021006194251,810,330125,4,0,9999999,1,82.0,22,4,400,1
2021,202101,619434,2021010054398,219.0,2021006194341,810,330225,4,0,9999999,1,219.0,18,1,100,1
2021,202101,619437,2021010054495,72.0,2021006194371,810,330425,4,0,9999999,1,72.0,18,1,100,1
2021,202101,619441,2021010054608,6.0,2021006194411,810,330125,4,0,9999999,1,6.0,21,8,826,2
2021,202101,619444,2021010054706,5.0,2021006194441,810,330325,4,0,9999999,1,5.0,31,1,100,1
2021,202101,619454,2021010055066,82.0,2021006194541,810,330125,4,0,9999999,1,82.0,18,1,100,1
2021,202101,619456,2021010055225,75.0,2021006194561,810,330525,3,0,9999999,1,75.0,89,1,100,1
2021,202101,619458,2021010055285,25.0,2021006194581,810,330325,3,0,9999999,1,25.0,10,1,100,1
2021,202101,619470,2021010055785,34.0,2021006194701,810,330125,4,0,9999999,1,34.0,20,1,100,1
2021,202101,619476,2021010056025,77.0,2021006194761,810,330225,4,0,9999999,1,77.0,20,2,200,1
2021,202101,619480,2021010056076,51.0,2021006194801,810,330425,4,0,9999999,1,51.0,77,2,200,1
2021,202101,619482,2021010056188,97.0,2021006194821,810,330225,3,0,9999999,1,97.0,89,1,100,1
2021,202101,619483,2021010056200,6.0,2021006194831,810,330125,4,0,9999999,1,6.0,18,1,100,1
2021,202101,619488,2021010056479,86.0,2021006194881,810,330425,4,0,9999999,1,86.0,19,4,400,1
2021,202101,619489,2021010056579,142.0,2021006194891,810,330125,4,0,9999999,1,142.0,18,8,826,2
2021,202101,619500,2021010056962,69.0,2021006195001,810,330125,4,0,9999999,1,69.0,20,8,826,2
2021,202101,619507,2021010057091,49.0,2021006195071,810,330125,4,0,9999999,1,49.0,21,1,100,1
2021,202101,619527,2021010057549,53.0,2021006195271,810,330125,4,0,9999999,1,53.0,18,3,379,1
2021,202101,619528,2021010057578,89.0,2021006195281,810,330125,4,0,9999999,1,89.0,18,1,100,1
2021,202101,619535,2021010057760,155.0,2021006195351,810,330125,4,0,9999999,1,155.0,24,1,100,1
2021,202101,619537,2021010057821,19.0,2021006195371,810,330225,3,0,9999999,1,19.0,30,1,100,1
2021,202101,619539,2021010057911,11.0,2021006195391,810,330325,4,0,9999999,1,11.0,33,1,100,1
2021,202101,619540,2021010057924,50.0,2021006195401,810,330125,4,0,9999999,1,50.0,19,1,100,1
2021,202101,619548,2021010058126,75.0,2021006195481,810,330225,4,0,9999999,1,75.0,19,1,100,1
2021,202101,619551,2021010058219,47.0,2021006195511,810,330225,4,0,9999999,1,47.0,52,1,100,1
2021,202101,619552,2021010058270,3.0,2021006195521,810,330525,4,0,9999999,1,3.0,57,1,100,1
2021,202101,619559,2021010058460,75.0,2021006195591,810,330225,4,0,9999999,1,75.0,20,7,700,1
2021,202101,619560,2021010058510,80.0,2021006195601,810,330125,4,0,9999999,1,80.0,21,1,100,1
2021,202101,619566,2021010058759,45.0,2021006195661,810,330125,4,0,9999999,1,45.0,27,4,400,1
2021,202101,619593,2021010059782,8.0,2021006195931,810,330125,4,0,9999999,1,8.0,18,3,379,1
2021,202101,619594,2021010059789,38.0,2021006195941,810,330125,4,0,9999999,1,38.0,20,8,826,2
2021,202101,619598,2021010060010,83.0,2021006195981,810,330125,4,0,9999999,1,83.0,18,4,400,1
2021,202101,619599,2021010060017,84.0,2021006195991,810,330125,4,0,9999999,1,84.0,28,2,200,1
2021,202101,619616,2021010060333,12.0,2021006196161,810,330325,4,0,9999999,1,12.0,40,1,100,1
2021,202101,619621,2021010060466,47.0,2021006196211,810,330225,4,0,9999999,1,47.0,21,2,200,1
2021,202101,619622,2021010060528,83.0,2021006196221,810,330125,4,0,9999999,1,83.0,18,6,610,1
2021,202101,619643,2021010061473,88.0,2021006196431,810,330125,4,0,9999999,1,88.0,19,1,100,1
2021,202101,619652,2021010061785,72.0,2021006196521,810,330225,4,0,9999999,1,72.0,19,1,100,1
2021,202101,619653,2021010061789,97.0,2021006196531,810,330325,3,0,9999999,1,97.0,68,1,100,1
2021,202101,619658,2021010061865,80.0,2021006196581,810,330525,3,0,9999999,1,80.0,58,1,100,1
2021,202101,619660,2021010061870,44.0,2021006196601,810,330125,4,0,9999999,1,44.0,19,1,100,1
2021,202101,619677,2021010062322,83.0,2021006196771,810,330125,4,0,9999999,1,83.0,20,4,400,1
2021,202101,619681,2021010062607,8.0,2021006196811,810,330125,4,0,9999999,1,8.0,25,1,100,1
2021,202101,619683,2021010062648,75.0,2021006196831,810,330125,4,0,9999999,1,75.0,21,1,100,1
2021,202101,619686,2021010062694,72.0,2021006196861,810,330125,4,0,9999999,1,72.0,19,8,826,2
2021,202101,619688,2021010062714,62.0,2021006196881,810,330525,3,0,9999999,1,62.0,80,1,100,1
2021,202101,619694,2021010062821,61.0,2021006196941,810,330225,4,0,9999999,1,61.0,36,1,100,1
2021,202101,619700,2021010062912,3.0,2021006197001,810,330125,4,0,9999999,1,3.0,25,1,100,1
2021,202101,619702,2021010062922,104.0,2021006197021,810,330125,4,0,9999999,1,104.0,21,1,100,1
2021,202101,619705,2021010063084,66.0,2021006197051,810,330225,3,0,9999999,1,66.0,21,2,200,1
2021,202101,619707,2021010063130,33.0,2021006197071,810,330425,4,0,9999999,1,33.0,41,8,826,2
2021,202101,619711,2021010063234,72.0,2021006197111,810,330125,4,0,9999999,1,72.0,19,1,100,1
2021,202101,619719,2021010063510,9.0,2021006197191,810,330125,4,0,9999999,1,9.0,30,1,100,1
2021,202101,619732,2021010063851,76.0,2021006197321,810,330125,4,0,9999999,1,76.0,20,4,400,1
2021,202101,619740,2021010064233,8.0,2021006197401,810,330125,4,0,9999999,1,8.0,19,1,100,1
2021,202101,619748,2021010064473,32.0,2021006197481,810,330125,4,0,9999999,1,32.0,18,1,100,1
2021,202101,619749,2021010064475,37.0,2021006197491,810,330325,4,0,9999999,1,37.0,46,2,200,1
2021,202101,619750,2021010064529,48.0,2021006197501,810,330225,4,0,9999999,1,48.0,18,6,640,1
2021,202101,619754,2021010064645,64.0,2021006197541,810,330125,4,0,9999999,1,64.0,20,1,100,1
2021,202101,619755,2021010064652,88.0,2021006197551,810,330225,4,0,9999999,1,88.0,20,1,100,1
2021,202101,619785,2021010065523,58.0,2021006197851,810,330125,4,0,9999999,1,58.0,19,8,801,2
2021,202101,619802,2021010065886,35.0,2021006198021,810,330125,4,0,9999999,1,35.0,18,1,100,1
2021,202101,619816,2021010066176,7.0,2021006198161,810,330125,4,0,9999999,1,7.0,65,1,100,1
2021,202101,619823,2021010066446,8.0,2021006198231,810,330125,4,0,9999999,1,8.0,23,7,700,1
2021,202101,619828,2021010066623,32.0,2021006198281,810,330125,4,0,9999999,1,32.0,20,1,100,1
2021,202101,619834,2021010066743,96.0,2021006198341,810,330125,4,0,9999999,1,96.0,18,1,100,1
2021,202101,619837,2021010066864,54.0,2021006198371,810,330225,4,0,9999999,1,54.0,19,1,100,1
2021,202101,619839,2021010066912,7.0,2021006198391,810,330125,4,0,9999999,1,7.0,30,1,100,1
2021,202101,619862,2021010067635,104.0,2021006198621,810,330425,4,0,9999999,1,104.0,31,1,100,1
2021,202101,619881,2021010068129,76.0,2021006198811,810,330425,4,0,9999999,1,76.0,20,1,100,1
2021,202101,619887,2021010068284,56.0,2021006198871,810,330525,3,0,9999999,1,56.0,89,1,100,1
2021,202101,619890,2021010068332,68.0,2021006198901,810,330425,3,0,9999999,1,68.0,25,2,200,1
2021,202101,619907,2021010068721,173.0,2021006199071,810,330125,4,0,9999999,1,173.0,18,1,100,1
2021,202101,619921,2021010069199,75.0,2021006199211,810,330125,4,0,9999999,1,75.0,19,1,100,1
2021,202101,619922,2021010069211,47.0,2021006199221,810,330125,3,0,9999999,1,47.0,73,1,100,1
2021,202101,619932,2021010069472,85.0,2021006199321,810,330125,4,0,9999999,1,85.0,20,1,100,1
2021,202101,619935,2021010069570,70.0,2021006199351,810,330425,3,0,9999999,1,70.0,65,2,200,1
2021,202101,619941,2021010069672,91.0,2021006199411,810,330425,4,0,9999999,1,91.0,18,2,200,1
2021,202101,619943,2021010069689,78.0,2021006199431,810,330125,4,0,9999999,1,78.0,28,2,200,1
2021,202101,619949,2021010069866,28.0,2021006199491,810,330325,3,0,9999999,1,28.0,11,2,200,1
2021,202101,619952,2021010069953,76.0,2021006199521,810,330125,4,0,9999999,1,76.0,20,8,826,2
2021,202101,619956,2021010070097,89.0,2021006199561,810,330425,4,0,9999999,1,89.0,18,2,200,1
2021,202101,619968,2021010070677,39.0,2021006199681,810,330125,4,0,9999999,1,39.0,18,1,100,1
2021,202101,619969,2021010070684,90.0,2021006199691,810,330125,4,0,9999999,1,90.0,19,6,643,1
2021,202101,619977,2021010070929,81.0,2021006199771,810,330125,4,0,9999999,1,81.0,19,1,100,1
2021,202101,619980,2021010070958,85.0,2021006199801,810,330225,4,0,9999999,1,85.0,20,1,100,1
2021,202101,619986,2021010071140,39.0,2021006199861,810,330225,4,0,9999999,1,39.0,55,1,100,1
2021,202101,619991,2021010071452,71.0,2021006199911,810,330125,4,0,9999999,1,71.0,19,1,100,1
2021,202101,619992,2021010071494,128.0,2021006199921,810,330125,4,0,9999999,1,128.0,21,1,100,1
2021,202101,619993,2021010071583,67.0,2021006199931,810,330125,4,0,9999999,1,67.0,19,1,100,1
2021,202101,619995,2021010071684,11.0,2021006199951,810,330525,3,0,9999999,1,11.0,82,1,100,1
2021,202101,619998,2021010071787,84.0,2021006199981,810,330525,3,0,9999999,1,84.0,95,1,100,1
2021,202101,620011,2021010072141,11.0,2021006200111,810,330425,4,0,9999999,1,11.0,33,1,100,1
2021,202101,620013,2021010072230,7.0,2021006200131,810,330525,4,0,9999999,1,7.0,27,8,812,2
2021,202101,620022,2021010072473,67.0,2021006200221,810,330125,4,0,9999999,1,67.0,18,1,100,1
2021,202101,620025,2021010072716,82.0,2021006200251,810,330125,4,0,9999999,1,82.0,23,1,100,1
2021,202101,620027,2021010072799,78.0,2021006200271,810,330125,4,0,9999999,1,78.0,18,1,100,1
2021,202101,620029,2021010072890,22.0,2021006200291,810,330325,3,0,9999999,1,22.0,11,2,200,1
2021,202101,620033,2021010072960,6.0,2021006200331,810,330125,4,0,9999999,1,6.0,20,7,700,1
2021,202101,620045,2021010073353,81.0,2021006200451,810,330125,4,0,9999999,1,81.0,20,7,700,1
2021,202101,620051,2021010073586,42.0,2021006200511,810,330125,4,0,9999999,1,42.0,22,7,700,1
2021,202101,620054,2021010073660,76.0,2021006200541,810,330425,4,0,9999999,1,76.0,18,1,100,1
2021,202101,620056,2021010073722,54.0,2021006200561,810,330225,4,0,9999999,1,54.0,18,1,100,1
2021,202101,620067,2021010074042,8.0,2021006200671,810,330125,4,0,9999999,1,8.0,19,1,100,1
2021,202101,620075,2021010074184,45.0,2021006200751,810,330225,4,0,9999999,1,45.0,22,7,700,1
2021,202101,620087,2021010074624,55.0,2021006200871,810,330225,3,0,9999999,1,55.0,22,7,700,1
2021,202101,620099,2021010075000,46.0,2021006200991,810,330125,4,0,9999999,1,46.0,18,1,100,1
2021,202101,620100,2021010075059,83.0,2021006201001,810,330125,4,0,9999999,1,83.0,19,4,400,1
2021,202101,620102,2021010075144,31.0,2021006201021,810,330125,4,0,9999999,1,31.0,19,2,200,1
2021,202101,620106,2021010075207,12.0,2021006201061,810,330425,3,0,9999999,1,12.0,38,7,700,1
2021,202101,620114,2021010075396,12.0,2021006201141,810,330125,4,0,9999999,1,12.0,26,7,700,1
2021,202101,620117,2021010075460,69.0,2021006201171,810,330525,3,0,9999999,1,69.0,95,1,100,1
2021,202101,620119,2021010075558,86.0,2021006201191,810,330125,4,0,9999999,1,86.0,18,1,100,1
2021,202101,620121,2021010075590,13.0,2021006201211,810,330125,4,0,9999999,1,13.0,18,1,100,1
2021,202101,620128,2021010075784,8.0,2021006201281,810,330125,4,0,9999999,1,8.0,33,1,100,1
2021,202101,620138,2021010075978,8.0,2021006201381,810,330125,4,0,9999999,1,8.0,19,4,400,1
2021,202101,620145,2021010076187,12.0,2021006201451,810,330125,4,0,9999999,1,12.0,24,8,801,2
2021,202101,620157,2021010076573,18.0,2021006201571,810,330225,3,0,9999999,1,18.0,67,1,100,1
2021,202101,620160,2021010076692,92.0,2021006201601,810,330425,4,0,9999999,1,92.0,21,1,100,1
2021,202101,620161,2021010076714,56.0,2021006201611,810,330225,4,0,9999999,1,56.0,18,1,100,1
2021,202101,620164,2021010076837,82.0,2021006201641,810,330125,4,0,9999999,1,82.0,22,8,802,2
2021,202101,620174,2021010076998,92.0,2021006201741,810,330125,4,0,9999999,1,92.0,28,8,802,2
2021,202101,620184,2021010077226,166.0,2021006201841,810,330525,4,0,9999999,1,166.0,1,1,100,1
2021,202101,620186,2021010077377,33.0,2021006201861,810,330325,3,0,9999999,1,33.0,88,1,100,1
2021,202101,620189,2021010077489,13.0,2021006201891,810,330125,4,0,9999999,1,13.0,28,2,200,1
2021,202101,620191,2021010077516,83.0,2021006201911,810,330525,3,0,9999999,1,83.0,68,1,100,1
2021,202101,620197,2021010077629,10.0,2021006201971,810,330125,4,0,9999999,1,10.0,19,1,100,1
2021,202101,620204,2021010077818,55.0,2021006202041,810,330125,4,0,9999999,1,55.0,19,1,100,1
2021,202101,620208,2021010078013,77.0,2021006202081,810,330225,4,0,9999999,1,77.0,20,1,100,1
2021,202101,620209,2021010078080,44.0,2021006202091,810,330225,4,0,9999999,1,44.0,18,1,100,1
2021,202101,620226,2021010078557,93.0,2021006202261,810,330225,4,0,9999999,1,93.0,19,6,610,1
2021,202101,620232,2021010078744,72.0,2021006202321,810,330125,4,0,9999999,1,72.0,19,8,818,2
2021,202101,620234,2021010078776,7.0,2021006202341,810,330525,4,0,9999999,1,7.0,36,2,200,1
2021,202101,620242,2021010079004,90.0,2021006202421,810,330125,4,0,9999999,1,90.0,19,1,100,1
2021,202101,620245,2021010079073,22.0,2021006202451,810,330125,4,0,9999999,1,22.0,18,1,100,1
2021,202101,620251,2021010079440,69.0,2021006202511,810,330425,4,0,9999999,1,69.0,18,1,100,1
2021,202101,620253,2021010079495,36.0,2021006202531,810,330125,4,0,9999999,1,36.0,20,1,100,1
2021,202101,620255,2021010079515,85.0,2021006202551,810,330125,4,0,9999999,1,85.0,18,1,100,1
2021,202101,620259,2021010079669,81.0,2021006202591,810,330225,4,0,9999999,1,81.0,19,6,610,1
2021,202101,620260,2021010079678,81.0,2021006202601,810,330225,4,0,9999999,1,81.0,20,1,100,1
2021,202101,620261,2021010079684,26.0,2021006202611,810,330325,3,0,9999999,1,26.0,79,1,100,1
2021,202101,620285,2021010080269,21.0,2021006202851,810,330125,4,0,9999999,1,21.0,88,7,700,1
2021,202101,620303,2021010080922,64.0,2021006203031,810,330225,3,0,9999999,1,64.0,28,2,200,1
2021,202101,620327,2021010081690,55.0,2021006203271,810,330425,4,0,9999999,1,55.0,88,7,700,1
2021,202101,620332,2021010081845,30.0,2021006203321,810,330125,4,0,9999999,1,30.0,19,6,610,1
2021,202101,620338,2021010082043,62.0,2021006203381,810,330425,4,0,9999999,1,62.0,47,2,200,1
2021,202101,620339,2021010082089,9.0,2021006203391,810,330125,4,0,9999999,1,9.0,22,1,100,1
2021,202101,620343,2021010082224,70.0,2021006203431,810,330425,3,0,9999999,1,70.0,38,1,100,1
2021,202101,620344,2021010082293,52.0,2021006203441,810,330225,4,0,9999999,1,52.0,21,1,100,1
2021,202101,620348,2021010082412,34.0,2021006203481,810,330125,4,0,9999999,1,34.0,18,2,200,1
2021,202101,620350,2021010082502,67.0,2021006203501,810,330125,4,0,9999999,1,67.0,20,1,100,1
2021,202101,620354,2021010082617,77.0,2021006203541,810,330125,4,0,9999999,1,77.0,23,1,100,1
2021,202101,620365,2021010082967,75.0,2021006203651,810,330125,4,0,9999999,1,75.0,31,8,818,2
2021,202101,620370,2021010083176,68.0,2021006203701,810,330225,3,0,9999999,1,68.0,65,2,200,1
2021,202101,620371,2021010083216,85.0,2021006203711,810,330125,4,0,9999999,1,85.0,21,1,100,1
2021,202101,620374,2021010083288,35.0,2021006203741,810,330125,4,0,9999999,1,35.0,21,1,100,1
2021,202101,620381,2021010083477,14.0,2021006203811,810,330425,4,0,9999999,1,14.0,27,8,801,2
2021,202101,620392,2021010083675,34.0,2021006203921,810,330125,4,0,9999999,1,34.0,18,1,100,1
2021,202101,620394,2021010083704,6.0,2021006203941,810,330125,4,0,9999999,1,6.0,33,1,100,1
2021,202101,620407,2021010084285,91.0,2021006204071,810,330125,4,0,9999999,1,91.0,20,8,826,2
2021,202101,620408,2021010084398,86.0,2021006204081,810,330225,4,0,9999999,1,86.0,18,1,100,1
2021,202101,620412,2021010084528,38.0,2021006204121,810,330125,4,0,9999999,1,38.0,24,1,100,1
2021,202101,620444,2021010085396,15.0,2021006204441,810,330225,3,0,9999999,1,15.0,45,2,200,1
2021,202101,620448,2021010085478,75.0,2021006204481,810,330425,4,0,9999999,1,75.0,18,1,100,1
2021,202101,620455,2021010085767,57.0,2021006204551,810,330425,4,0,9999999,1,57.0,19,6,610,1
2021,202101,620456,2021010085842,78.0,2021006204561,810,330425,3,0,9999999,1,78.0,29,2,200,1
2021,202101,620460,2021010085929,95.0,2021006204601,810,330125,4,0,9999999,1,95.0,21,8,812,2
2021,202101,620470,2021010086314,86.0,2021006204701,810,330125,4,0,9999999,1,86.0,20,1,100,1
2021,202101,620480,2021010086467,46.0,2021006204801,810,330225,4,0,9999999,1,46.0,18,2,200,1
2021,202101,620487,2021010086627,84.0,2021006204871,810,330125,4,0,9999999,1,84.0,26,1,100,1
2021,202101,620490,2021010086696,173.0,2021006204901,810,330225,4,0,9999999,1,173.0,57,1,100,1
2021,202101,620494,2021010086808,10.0,2021006204941,810,330125,4,0,9999999,1,10.0,22,1,100,1
2021,202101,620496,2021010086835,66.0,2021006204961,810,330125,4,0,9999999,1,66.0,18,2,200,1
2021,202101,620497,2021010086840,77.0,2021006204971,810,330425,4,0,9999999,1,77.0,18,1,100,1
2021,202101,620503,2021010086987,147.0,2021006205031,810,330125,4,0,9999999,1,147.0,18,1,100,1
2021,202101,620506,2021010087018,55.0,2021006205061,810,330225,3,0,9999999,1,55.0,29,2,200,1
2021,202101,620513,2021010087162,85.0,2021006205131,810,330125,4,0,9999999,1,85.0,18,3,379,1
2021,202101,620514,2021010087266,53.0,2021006205141,810,330225,4,0,9999999,1,53.0,24,1,100,1
2021,202101,620515,2021010087281,68.0,2021006205151,810,330525,3,0,9999999,1,68.0,91,1,100,1
2021,202101,620516,2021010087339,4.0,2021006205161,810,330325,4,0,9999999,1,4.0,73,1,100,1
2021,202101,620519,2021010087405,91.0,2021006205191,810,330525,4,0,9999999,1,91.0,48,1,100,1
2021,202101,620521,2021010087457,44.0,2021006205211,810,330125,4,0,9999999,1,44.0,22,6,620,1
2021,202101,620532,2021010087725,48.0,2021006205321,810,330125,4,0,9999999,1,48.0,18,1,100,1
2021,202101,620533,2021010087731,48.0,2021006205331,810,330225,4,0,9999999,1,48.0,19,6,610,1
2021,202101,620550,2021010088305,88.0,2021006205501,810,330125,4,0,9999999,1,88.0,21,8,826,2
2021,202101,620553,2021010088378,79.0,2021006205531,810,330425,4,0,9999999,1,79.0,18,1,100,1
2021,202101,620557,2021010088575,14.0,2021006205571,810,330425,4,0,9999999,1,14.0,54,2,200,1
2021,202101,620558,2021010088601,125.0,2021006205581,810,330125,4,0,9999999,1,125.0,20,1,100,1
2021,202101,620573,2021010088888,57.0,2021006205731,810,330225,3,0,9999999,1,57.0,20,2,200,1
2021,202101,620574,2021010088914,57.0,2021006205741,810,330125,4,0,9999999,1,57.0,21,4,400,1
2021,202101,620579,2021010089131,93.0,2021006205791,810,330125,4,0,9999999,1,93.0,19,1,100,1
2021,202101,620581,2021010089154,11.0,2021006205811,810,330125,4,0,9999999,1,11.0,23,1,100,1
2021,202101,620587,2021010089390,30.0,2021006205871,810,330425,3,0,9999999,1,30.0,13,2,200,1
2021,202101,620591,2021010089483,70.0,2021006205911,810,330225,4,0,9999999,1,70.0,20,1,100,1
2021,202101,620597,2021010089790,75.0,2021006205971,810,330125,4,0,9999999,1,75.0,19,1,100,1
2021,202101,620599,2021010089894,74.0,2021006205991,810,330125,4,0,9999999,1,74.0,19,1,100,1
2021,202101,620612,2021010090448,12.0,2021006206121,810,330425,3,0,9999999,1,12.0,31,2,200,1
2021,202101,620619,2021010090553,75.0,2021006206191,810,330225,4,0,9999999,1,75.0,18,1,100,1
2021,202101,620628,2021010090793,56.0,2021006206281,810,330125,4,0,9999999,1,56.0,20,1,100,1
2021,202101,620632,2021010090861,40.0,2021006206321,810,330125,4,0,9999999,1,40.0,19,4,400,1
2021,202101,620643,2021010091206,70.0,2021006206431,810,330125,4,0,9999999,1,70.0,18,1,100,1
2021,202101,620653,2021010091542,94.0,2021006206531,810,330125,4,0,9999999,1,94.0,23,1,100,1
2021,202101,620669,2021010091956,83.0,2021006206691,810,330125,4,0,9999999,1,83.0,20,1,100,1
2021,202101,620684,2021010092256,105.0,2021006206841,810,330225,4,0,9999999,1,105.0,56,1,100,1
2021,202101,620694,2021010092648,124.0,2021006206941,810,330125,4,0,9999999,1,124.0,39,1,100,1
2021,202101,620702,2021010092857,76.0,2021006207021,810,330225,4,0,9999999,1,76.0,18,7,700,1
2021,202101,620707,2021010092992,91.0,2021006207071,810,330125,4,0,9999999,1,91.0,22,1,100,1
2021,202101,620715,2021010093384,83.0,2021006207151,810,330125,4,0,9999999,1,83.0,20,1,100,1
2021,202101,620716,2021010093426,84.0,2021006207161,810,330125,4,0,9999999,1,84.0,19,1,100,1
